127.0.0.1 - - [23/Dec/2020:13:58:16 +0900] "GET / HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:58:54 +0900] "GET /final/display?fileName=cafeimage/cafe9.jpg HTTP/1.1" 500 3839
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:58:55 +0900] "GET /final/display?fileName=cafeimage/Ganghwa6-1.jpg HTTP/1.1" 500 3854
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:58:55 +0900] "GET /final/display?fileName=cafeimage/Ganghwa7-1.jpg HTTP/1.1" 500 3854
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:58:55 +0900] "GET /final/display?fileName=cafeimage/Ganghwa8-1.jpg HTTP/1.1" 500 3854
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:58:55 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:58:55 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:27 +0900] "GET /final/read?ccode=124686 HTTP/1.1" 200 35101
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:27 +0900] "GET /final/resources/img/core-img/add.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:27 +0900] "GET /final/resources/img/core-img/review.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:27 +0900] "GET /final/resources/img/core-img/favorites.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:27 +0900] "GET /final/resources/img/core-img/scope.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:27 +0900] "GET /final/display?fileName=Ganghwa3-1.jpg HTTP/1.1" 500 3824
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:27 +0900] "GET /final/resources/img/core-img/daum.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:27 +0900] "GET /final/resources/img/core-img/naver.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:27 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:27 +0900] "GET /final/bestReview?ccode=124686 HTTP/1.1" 200 1994
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:27 +0900] "GET /final/resources/img/core-img/heart_no.png HTTP/1.1" 404 990
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:28 +0900] "GET /final/reviewImage?rcode=413 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:28 +0900] "GET /final/display?fileName=attach/8f6c5d63-7d2f-43db-ae0a-7f4667d7b391_Ganghwa3-6.jpg HTTP/1.1" 500 3956
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:28 +0900] "GET /final/reviewImage?rcode=291 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:28 +0900] "GET /final/reviewImage?rcode=289 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:28 +0900] "GET /final/display?fileName=attach/7eb9c8f2-3430-4bf4-ac5c-fed83e8e4fae_Ganghwa3-3.jpg HTTP/1.1" 500 3956
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:28 +0900] "GET /final/display?fileName=attach/01873715-7d79-4f33-abd2-85430194122c_Ganghwa3-2.jpg HTTP/1.1" 500 3956
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:28 +0900] "GET /final/info.json?ccode=124686 HTTP/1.1" 200 806
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:28 +0900] "GET /final/resources/img/core-img/free_star.png HTTP/1.1" 404 990
0:0:0:0:0:0:0:1 - - [23/Dec/2020:13:59:29 +0900] "GET /final/nearbysearch.json?ccode=124686 HTTP/1.1" 200 352
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:15 +0900] "GET /final/read?ccode=124686 HTTP/1.1" 200 35101
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:15 +0900] "GET /final/display?fileName=Ganghwa3-1.jpg HTTP/1.1" 500 3824
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:16 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:16 +0900] "GET /final/bestReview?ccode=124686 HTTP/1.1" 200 1994
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:16 +0900] "GET /final/resources/img/core-img/heart_no.png HTTP/1.1" 200 10176
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:16 +0900] "GET /final/resources/img/core-img/favicon2.png.jpg HTTP/1.1" 200 2948
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:16 +0900] "GET /final/reviewImage?rcode=413 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:16 +0900] "GET /final/display?fileName=attach/8f6c5d63-7d2f-43db-ae0a-7f4667d7b391_Ganghwa3-6.jpg HTTP/1.1" 200 522418
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:16 +0900] "GET /final/reviewImage?rcode=291 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:16 +0900] "GET /final/reviewImage?rcode=289 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:16 +0900] "GET /final/display?fileName=attach/7eb9c8f2-3430-4bf4-ac5c-fed83e8e4fae_Ganghwa3-3.jpg HTTP/1.1" 200 123158
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:16 +0900] "GET /final/display?fileName=attach/01873715-7d79-4f33-abd2-85430194122c_Ganghwa3-2.jpg HTTP/1.1" 200 226709
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:16 +0900] "GET /final/info.json?ccode=124686 HTTP/1.1" 200 806
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:16 +0900] "GET /final/resources/img/core-img/free_star.png HTTP/1.1" 200 14782
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:17 +0900] "GET /final/nearbysearch.json?ccode=124686 HTTP/1.1" 200 352
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:39 +0900] "GET /final/cafeupdate?ccode=124686 HTTP/1.1" 200 25065
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:39 +0900] "GET /final/display?fileName=Ganghwa3-1.jpg HTTP/1.1" 500 3764
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:37:39 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:07 +0900] "POST /final/search HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:07 +0900] "GET /final/list?searchType=total&keyword=%EB%8F%84%EB%A0%88%EB%8F%84%EB%A0%88 HTTP/1.1" 200 50646
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:07 +0900] "GET /final/display?fileName= HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:07 +0900] "GET /final/display?fileName=cafeimage/Ganghwa3-1.jpg HTTP/1.1" 200 204644
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:08 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:08 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:14 +0900] "GET /final/read?ccode=124686 HTTP/1.1" 200 35101
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:14 +0900] "GET /final/display?fileName=Ganghwa3-1.jpg HTTP/1.1" 500 3764
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:14 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:14 +0900] "GET /final/bestReview?ccode=124686 HTTP/1.1" 200 1994
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:14 +0900] "GET /final/reviewImage?rcode=289 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:14 +0900] "GET /final/reviewImage?rcode=291 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:14 +0900] "GET /final/display?fileName=attach/01873715-7d79-4f33-abd2-85430194122c_Ganghwa3-2.jpg HTTP/1.1" 200 226709
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:14 +0900] "GET /final/display?fileName=attach/7eb9c8f2-3430-4bf4-ac5c-fed83e8e4fae_Ganghwa3-3.jpg HTTP/1.1" 200 123158
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:14 +0900] "GET /final/reviewImage?rcode=413 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:14 +0900] "GET /final/display?fileName=attach/8f6c5d63-7d2f-43db-ae0a-7f4667d7b391_Ganghwa3-6.jpg HTTP/1.1" 200 522418
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:15 +0900] "GET /final/info.json?ccode=124686 HTTP/1.1" 200 806
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:38:15 +0900] "GET /final/nearbysearch.json?ccode=124686 HTTP/1.1" 200 352
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:19 +0900] "GET /final/list?searchType=total&keyword=%EB%8F%84%EB%A0%88%EB%8F%84%EB%A0%88 HTTP/1.1" 200 50646
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:19 +0900] "GET /final/display?fileName= HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:19 +0900] "GET /final/display?fileName=cafeimage/Ganghwa3-1.jpg HTTP/1.1" 200 204644
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:19 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:19 +0900] "GET /final/resources/img/core-img/favicon2.png.jpg HTTP/1.1" 200 2948
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:19 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:22 +0900] "GET /final/read?ccode=124686 HTTP/1.1" 200 35111
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:22 +0900] "GET /final/display?fileName=cafeimage/Ganghwa3-1.jpg HTTP/1.1" 200 204644
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:22 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:22 +0900] "GET /final/bestReview?ccode=124686 HTTP/1.1" 200 1994
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:22 +0900] "GET /final/reviewImage?rcode=291 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:22 +0900] "GET /final/display?fileName=attach/7eb9c8f2-3430-4bf4-ac5c-fed83e8e4fae_Ganghwa3-3.jpg HTTP/1.1" 200 123158
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:22 +0900] "GET /final/reviewImage?rcode=413 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:22 +0900] "GET /final/reviewImage?rcode=289 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:22 +0900] "GET /final/display?fileName=attach/8f6c5d63-7d2f-43db-ae0a-7f4667d7b391_Ganghwa3-6.jpg HTTP/1.1" 200 522418
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:22 +0900] "GET /final/display?fileName=attach/01873715-7d79-4f33-abd2-85430194122c_Ganghwa3-2.jpg HTTP/1.1" 200 226709
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:22 +0900] "GET /final/info.json?ccode=124686 HTTP/1.1" 200 806
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:39:23 +0900] "GET /final/nearbysearch.json?ccode=124686 HTTP/1.1" 200 352
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:35 +0900] "GET /final/read?ccode=124686 HTTP/1.1" 200 35111
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:35 +0900] "GET /final/display?fileName=cafeimage/Ganghwa3-1.jpg HTTP/1.1" 200 204644
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:35 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:35 +0900] "GET /final/bestReview?ccode=124686 HTTP/1.1" 200 1994
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:35 +0900] "GET /final/resources/img/core-img/favicon2.png.jpg HTTP/1.1" 200 2948
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:35 +0900] "GET /final/reviewImage?rcode=413 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:35 +0900] "GET /final/display?fileName=attach/8f6c5d63-7d2f-43db-ae0a-7f4667d7b391_Ganghwa3-6.jpg HTTP/1.1" 200 522418
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:35 +0900] "GET /final/reviewImage?rcode=291 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:35 +0900] "GET /final/reviewImage?rcode=289 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:35 +0900] "GET /final/display?fileName=attach/7eb9c8f2-3430-4bf4-ac5c-fed83e8e4fae_Ganghwa3-3.jpg HTTP/1.1" 200 123158
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:35 +0900] "GET /final/display?fileName=attach/01873715-7d79-4f33-abd2-85430194122c_Ganghwa3-2.jpg HTTP/1.1" 200 226709
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:36 +0900] "GET /final/info.json?ccode=124686 HTTP/1.1" 200 806
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:36 +0900] "GET /final/nearbysearch.json?ccode=124686 HTTP/1.1" 200 352
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:43 +0900] "GET /final/cafeupdate?ccode=124686 HTTP/1.1" 200 25075
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:43 +0900] "GET /final/display?fileName=cafeimage/Ganghwa3-1.jpg HTTP/1.1" 200 204644
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:40:44 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:55:45 +0900] "GET /final/read?ccode=124686 HTTP/1.1" 200 35111
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:55:46 +0900] "GET /final/display?fileName=cafeimage/Ganghwa3-1.jpg HTTP/1.1" 200 204644
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:55:46 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:55:46 +0900] "GET /final/bestReview?ccode=124686 HTTP/1.1" 200 1994
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:55:46 +0900] "GET /final/reviewImage?rcode=289 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:55:46 +0900] "GET /final/reviewImage?rcode=291 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:55:46 +0900] "GET /final/display?fileName=attach/01873715-7d79-4f33-abd2-85430194122c_Ganghwa3-2.jpg HTTP/1.1" 200 226709
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:55:46 +0900] "GET /final/display?fileName=attach/7eb9c8f2-3430-4bf4-ac5c-fed83e8e4fae_Ganghwa3-3.jpg HTTP/1.1" 200 123158
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:55:46 +0900] "GET /final/reviewImage?rcode=413 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:55:46 +0900] "GET /final/display?fileName=attach/8f6c5d63-7d2f-43db-ae0a-7f4667d7b391_Ganghwa3-6.jpg HTTP/1.1" 200 522418
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:55:46 +0900] "GET /final/info.json?ccode=124686 HTTP/1.1" 200 806
0:0:0:0:0:0:0:1 - - [23/Dec/2020:14:55:47 +0900] "GET /final/nearbysearch.json?ccode=124686 HTTP/1.1" 200 352
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:45 +0900] "GET /final/read?ccode=124686 HTTP/1.1" 200 37112
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:45 +0900] "GET /final/display?fileName=cafuchino.jpg HTTP/1.1" 500 3761
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:45 +0900] "GET /final/display?fileName=espresso.jpg HTTP/1.1" 500 3758
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:45 +0900] "GET /final/display?fileName=americano.jpg HTTP/1.1" 500 3761
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:45 +0900] "GET /final/display?fileName=banana.jpg HTTP/1.1" 500 3752
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:45 +0900] "GET /final/display?fileName=cafeimage/Ganghwa3-1.jpg HTTP/1.1" 200 204644
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:45 +0900] "GET /final/display?fileName=cafelatte.jpg HTTP/1.1" 500 3761
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:45 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:45 +0900] "GET /final/bestReview?ccode=124686 HTTP/1.1" 200 1994
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:45 +0900] "GET /final/resources/img/core-img/favicon2.png.jpg HTTP/1.1" 200 2948
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:46 +0900] "GET /final/reviewImage?rcode=413 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:46 +0900] "GET /final/display?fileName=attach/8f6c5d63-7d2f-43db-ae0a-7f4667d7b391_Ganghwa3-6.jpg HTTP/1.1" 200 522418
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:46 +0900] "GET /final/reviewImage?rcode=289 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:46 +0900] "GET /final/reviewImage?rcode=291 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:46 +0900] "GET /final/display?fileName=attach/01873715-7d79-4f33-abd2-85430194122c_Ganghwa3-2.jpg HTTP/1.1" 200 226709
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:46 +0900] "GET /final/display?fileName=attach/7eb9c8f2-3430-4bf4-ac5c-fed83e8e4fae_Ganghwa3-3.jpg HTTP/1.1" 200 123158
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:46 +0900] "GET /final/info.json?ccode=124686 HTTP/1.1" 200 806
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:00:47 +0900] "GET /final/nearbysearch.json?ccode=124686 HTTP/1.1" 200 352
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:38 +0900] "GET /final/read?ccode=124686 HTTP/1.1" 200 37112
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:38 +0900] "GET /final/display?fileName=cafuchino.jpg HTTP/1.1" 200 3681
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:39 +0900] "GET /final/display?fileName=cafelatte.jpg HTTP/1.1" 200 8899
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:39 +0900] "GET /final/display?fileName=cafeimage/Ganghwa3-1.jpg HTTP/1.1" 200 204644
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:39 +0900] "GET /final/display?fileName=espresso.jpg HTTP/1.1" 200 9744
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:39 +0900] "GET /final/display?fileName=americano.jpg HTTP/1.1" 200 4234
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:39 +0900] "GET /final/display?fileName=banana.jpg HTTP/1.1" 200 2914
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:39 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:39 +0900] "GET /final/bestReview?ccode=124686 HTTP/1.1" 200 1994
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:39 +0900] "GET /final/resources/img/core-img/favicon2.png.jpg HTTP/1.1" 200 2948
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:39 +0900] "GET /final/reviewImage?rcode=291 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:39 +0900] "GET /final/display?fileName=attach/7eb9c8f2-3430-4bf4-ac5c-fed83e8e4fae_Ganghwa3-3.jpg HTTP/1.1" 200 123158
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:39 +0900] "GET /final/reviewImage?rcode=413 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:39 +0900] "GET /final/display?fileName=attach/8f6c5d63-7d2f-43db-ae0a-7f4667d7b391_Ganghwa3-6.jpg HTTP/1.1" 200 522418
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:39 +0900] "GET /final/reviewImage?rcode=289 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:39 +0900] "GET /final/display?fileName=attach/01873715-7d79-4f33-abd2-85430194122c_Ganghwa3-2.jpg HTTP/1.1" 200 226709
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:39 +0900] "GET /final/info.json?ccode=124686 HTTP/1.1" 200 806
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:01:40 +0900] "GET /final/nearbysearch.json?ccode=124686 HTTP/1.1" 200 352
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/read?ccode=124686 HTTP/1.1" 200 37923
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/display?fileName=macchiato.jpg HTTP/1.1" 200 10187
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/display?fileName=cafuchino.jpg HTTP/1.1" 200 3681
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/display?fileName=espresso.jpg HTTP/1.1" 200 9744
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/display?fileName=cafelatte.jpg HTTP/1.1" 200 8899
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/display?fileName=banana.jpg HTTP/1.1" 200 2914
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/display?fileName=americano.jpg HTTP/1.1" 200 4234
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/display?fileName=strawberry.jpg HTTP/1.1" 200 3268
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/display?fileName=cafeimage/Ganghwa3-1.jpg HTTP/1.1" 200 204644
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/bestReview?ccode=124686 HTTP/1.1" 200 1994
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/lcategory.json HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/resources/img/core-img/favicon2.png.jpg HTTP/1.1" 200 2948
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/reviewImage?rcode=289 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/display?fileName=attach/01873715-7d79-4f33-abd2-85430194122c_Ganghwa3-2.jpg HTTP/1.1" 200 226709
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/reviewImage?rcode=413 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/display?fileName=attach/8f6c5d63-7d2f-43db-ae0a-7f4667d7b391_Ganghwa3-6.jpg HTTP/1.1" 200 522418
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:07 +0900] "GET /final/reviewImage?rcode=291 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:08 +0900] "GET /final/display?fileName=attach/7eb9c8f2-3430-4bf4-ac5c-fed83e8e4fae_Ganghwa3-3.jpg HTTP/1.1" 200 123158
0:0:0:0:0:0:0:1 - - [23/Dec/2020:15:05:08 +0900] "GET /final/info.json?ccode=124686 HTTP/1.1" 200 806
